Index,Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability,Cluster
59,0,0.511236777,0.561218927,0.570854971,0.614436645,0.614436645,0.999094572,0.797543018,0.809475451,0.303530085,0.781740361,0.000208493,0.000154165,0.46568028,0.000329033,0.0,0.167923813,0.167923813,0.167923813,0.220194762,0.319233218,0.007380855,0.099829004,0.174436996,0.024387086,0.848262225,0.690009571,0.690009571,0.21766158,8770000000.0,0.000479548,0.265263305,0.379652397,0.012859242,0.011239109,0.630779715,0.002671007,0.066723101,0.933276899,0.005057241,0.371569709,0.005365848,0.099785041,0.173275017,0.396063626,0.062968516,0.001111866,0.005682764,0.000213429,4390000000.0,0.017096774,0.006571391,0.394868954,0.021433888,0.792200351,0.263050744,0.282753597,0.05866499,0.011600558,0.007395706,0.041706527,0.348122475,0.277075922,0.003603432,0.572833211,0.73414472,0.327602223,0.01099286,0.931406783,0.002418473,0.013868902,0.000203656,0.000195042,0.593993563,0.000114902,0.671544304,0.726501218,0.572833211,0.327602223,0.114775267,0.624438488,0.452452364,0.581255772,0.31233264,0.02278061,0,0.811256995,0.003179413,0.629042594,0.614436524,0.840959043,0.276716109,0.026850084,0.565424535,1,0.057804997,5
60,0,0.479354556,0.532272133,0.531452433,0.606682137,0.606746998,0.998995317,0.797362069,0.809283149,0.303421804,0.781501343,0.000184556,3770000000.0,0.466037593,0.000618062,0.0,0.172643378,0.172643378,0.172643378,0.208282122,0.324184763,0.021855196,0.098689032,0.168562175,0.02207467,0.847994996,0.688796818,0.688796818,0.217404125,7190000000.0,0.000420556,0.263846734,0.383527067,0.005495771,0.004577117,0.654476651,0.009862392,0.153701968,0.846298032,0.005192669,0.378010347,0.007271863,0.098579966,0.167589171,0.399546906,0.095952024,0.000728394,0.008689378,0.000235402,0.000118014,0.028548387,0.011579983,0.393263382,0.012717533,0.744675475,0.242064064,0.27084886,0.038437434,0.004821783,0.002226515,0.091330265,0.348574636,0.276050218,0.002097386,0.560552093,0.731415576,0.331187172,0.022965047,0.930078706,0.002212008,0.033834616,0.000111057,0.000103888,0.593907907,4530000000.0,0.67158255,0.406684516,0.560552093,0.331187172,0.12327144,0.65418797,0.461143332,0.60396459,0.316746414,0.052088237,0,0.79239256,0.010121537,0.623502642,0.606677665,0.839698384,0.281931582,0.024330355,0.573989743,1,0.023583315,5
78,0,0.406425194,0.429786306,0.446704856,0.536264576,0.536264576,0.993104026,0.790579236,0.802458595,0.303894325,0.774145114,0.004949242,0.005823978,0.447873313,0.000438044,0.0,0.166533227,0.166533227,0.166533227,0.188522265,0.312194949,0.000786485,0.073772494,0.150711757,0.02131576,0.848018888,0.689181382,0.689181382,0.217568158,593000000.0,0.000390536,0.263650139,0.366174882,0.009403403,0.007925893,0.63042972,0.004061682,0.090878858,0.909121142,0.005070033,0.374490866,0.005365848,0.073794519,0.149732298,0.394080836,0.005997001,0.001288385,0.004911684,0.000126299,378000000.0,0.009677419,0.000831338,0.375658624,0.026708708,0.770541163,0.192590392,0.198281079,0.045491042,0.008890346,0.005969243,0.040050496,0.323776481,0.277068966,0.001680435,0.406206127,0.733111271,0.327707101,0.028268526,0.892625362,0.001905523,0.03217587,0.001561824,0.001530412,0.594301518,0.000906372,0.67072628,0.701425256,0.406206127,0.327707101,0.118749822,0.587994111,0.444143352,0.514013712,0.307156312,0.030998645,0,0.734826381,0.001358163,0.623859873,0.536260346,0.835944054,0.277724905,0.026791157,0.565158396,1,0.042037028,5
86,0,0.485594501,0.547208897,0.542427325,0.608678419,0.608678419,0.999008951,0.7973961,0.809332494,0.303452741,0.781590045,0.000201901,3850000000.0,0.464292964,0.000672067,0.0,0.234798365,0.234798365,0.234798365,0.219060225,0.338438141,0.04023171,0.10422604,0.173307223,0.022098976,0.848037793,0.693646734,0.693646734,0.217702765,8630000000.0,0.00074137,0.264070526,0.384775157,0.005238049,0.002112324,0.633698853,0.010534475,0.158599631,0.841400369,0.004960384,0.377227495,0.005365848,0.104247073,0.171291758,0.403460236,0.07946027,0.00081361,0.007779111,3320000000.0,8550000000.0,0.031612903,0.004209568,0.392607585,0.008002153,0.737522795,0.164793704,0.367732989,0.015249618,0.002273903,0.000625876,0.129097725,0.347433481,0.27474811,0.008007641,0.773437828,0.730763113,0.33350387,0.0,0.93970396,0.002252834,0.022324976,0.000206169,922000000.0,0.593895332,2340000000.0,0.67156654,0.541183783,0.773437828,0.33350387,0.110933234,0.638066811,0.45849157,0.59933926,0.313591582,0.054525422,0,0.79893686,0.002625413,0.623042749,0.60867977,0.84033815,0.282419065,0.031271408,0.569235559,1,0.022742155,5
88,0,0.430214986,0.456334496,0.478291129,0.592809063,0.592809063,0.998714768,0.796797778,0.808751553,0.303022759,0.781165342,0.00024168,7200000000.0,0.462422519,0.000363036,0.0,0.15570351,0.15570351,0.15570351,0.196369481,0.31919785,0.010178925,0.083543685,0.148602847,0.021929867,0.847982938,0.689171975,0.689171975,0.217590989,5080000000.0,0.000374191,0.263493174,0.379624455,0.003976899,0.001503455,0.630239997,0.01316627,0.174955407,0.825044593,0.004957881,0.381734488,0.005365848,0.083508395,0.147568057,0.401935632,0.052473763,0.0008339,0.00758015,3630000000.0,469000000.0,0.021451613,0.007984372,0.385393817,0.020736473,0.713446733,0.112069011,0.288219638,0.017315886,0.001494092,0.000696825,0.131673938,0.342889817,0.276304269,0.006766471,0.715686183,0.72818857,0.334645778,0.010372918,0.914192033,0.001983579,0.035975408,0.000201411,7810000000.0,0.593846395,3290000000.0,0.671561583,0.595359423,0.715686183,0.334645778,0.117878004,0.635643424,0.458208348,0.577214205,0.312911582,0.070674351,0,0.744052503,0.00096677,0.622784264,0.592808356,0.834184641,0.284327824,0.026683522,0.564586969,1,0.020266701,5
89,0,0.480865792,0.520224597,0.526955404,0.604966921,0.604966921,0.998840252,0.797247523,0.809187714,0.303545796,0.781440711,0.000311062,0.0,0.464165471,0.000260026,0.0,0.16885087,0.16885087,0.16885087,0.211402099,0.318985641,0.005414644,0.092174904,0.167357084,0.022028778,0.845858487,0.686791654,0.686791654,0.217299911,6270000000.0,0.000432584,0.263789232,0.37659737,0.002077997,0.002313824,0.629698908,0.003188977,0.076337032,0.923662968,0.005004127,0.372956476,0.005365848,0.092147475,0.166360003,0.393889256,0.037481259,0.00343096,0.001842736,19100000.0,2420000000.0,0.014354839,0.003992186,0.390323602,0.020760047,0.720728356,0.062585474,0.059958513,0.058288317,0.002217049,0.00575104,0.053421982,0.34609145,0.27697486,0.0,0.646728164,0.73025174,0.328082227,0.032165269,0.931667632,0.002145042,0.014948055,5840000000.0,6720000000.0,0.593832672,0.000165891,0.671606878,0.796731677,0.646728164,0.328082227,0.113645362,0.658648265,0.464382699,0.578364506,0.316547502,0.127267982,0,0.788511237,0.001538784,0.622016464,0.604968168,0.839574534,0.277091907,0.026567085,0.563802467,1,0.050388693,5
96,0,0.4970994,0.514555168,0.537234327,0.601392352,0.601392352,0.998964581,0.797273116,0.809194745,0.303330442,0.781480851,0.000129282,5250000000.0,0.46234032,0.000433043,0.0,0.150815389,0.150815389,0.150815389,0.210929375,0.318101436,0.009347067,0.095350541,0.166302629,0.022452174,0.848155785,0.689667596,0.689667596,0.21762536,5390000000.0,0.000422802,0.266189555,0.377156216,0.006576579,0.005166646,0.628663648,0.008465333,0.142334553,0.857665447,0.005163943,0.378510254,0.005802744,0.095355578,0.16534198,0.398179049,0.073463268,0.000781147,0.00808908,0.000268649,7720000000.0,0.024516129,0.013283786,0.392110083,0.020338029,0.7571826,0.229555449,0.256988904,0.045227443,0.005748978,0.00327103,0.073053023,0.342050718,0.277730986,0.002492554,0.48149833,0.7324461,0.329892544,0.029748211,0.895178233,0.002115022,0.021541229,0.000124708,0.00011614,0.593923431,6210000000.0,0.671547948,0.4861409,0.48149833,0.329892544,0.125008754,0.62000248,0.45517381,0.571034784,0.310451157,0.043860694,0,0.781448317,0.003130273,0.623800443,0.60139088,0.838747346,0.280918301,0.026321561,0.561128467,1,0.025752459,5
99,0,0.476039585,0.520006542,0.521494727,0.599316796,0.600008648,0.998979949,0.797288748,0.809214275,0.303325366,0.781468922,9170000000.0,4500000000.0,0.466503946,0.000346035,0.0,0.224347899,0.224347899,0.224347899,0.205918502,0.323300559,0.019964608,0.096979073,0.163515854,0.02200648,0.847937635,0.688986388,0.688986388,0.217547339,5590000000.0,0.000428791,0.263441111,0.379419545,0.006614644,0.004808562,0.629055081,0.004161081,0.092390483,0.907609517,0.005749091,0.373825442,0.005712562,0.09692706,0.162589548,0.396152048,0.053973013,0.000821726,0.007697989,0.000115408,0.000119527,0.017580645,0.014652703,0.392878949,0.014788968,0.755199638,0.129391782,0.169632725,0.033219479,0.004964832,0.003610462,0.048452944,0.348237366,0.278295849,0.004615022,0.485779892,0.732196836,0.328041339,0.02861274,0.930268388,0.002112228,0.01260424,0.00011378,9040000000.0,0.593923177,6290000000.0,0.671591306,0.232610945,0.485779892,0.328041339,0.117791697,0.655920083,0.462796203,0.587646513,0.316331518,0.043616366,0,0.787253467,0.020302544,0.62396775,0.599316116,0.83945327,0.277796676,0.026430092,0.562543238,1,0.04130431,5
101,0,0.555745137,0.539740515,0.589485518,0.606984822,0.606984822,0.999081862,0.797458215,0.809345514,0.303408752,0.781625694,0.000101644,3720000000.0,0.507767796,0.000308031,0.479906873,0.199443766,0.199443766,0.199443766,0.218776591,0.341090755,0.016107809,0.104307467,0.174361678,0.022048422,0.847985338,0.689180256,0.689180256,0.217571158,6500000000.0,0.000437875,0.263753487,0.386675236,0.015687315,0.015228569,0.632909138,0.007029063,0.128609003,0.871390997,0.005100289,0.377229731,0.00584357,0.103872523,0.173282558,0.395381707,0.050974513,0.000805494,0.007845716,0.002096644,3860000000.0,0.018548387,0.00896259,0.395547364,0.030097668,0.784053028,0.199320526,0.194123852,0.131878928,0.015572773,0.029096379,0.02362613,0.365309153,0.276987806,0.000650162,0.163626012,0.734365791,0.327285664,0.057594658,0.933584456,0.002285075,0.010011258,0.000150193,0.000160646,0.593983768,0.000281177,0.671618597,0.687074337,0.163626012,0.327285664,0.130013415,0.671023492,0.464817713,0.667677375,0.319200179,0.01869787,0,0.799176247,0.035020289,0.623609726,0.606982192,0.840304935,0.279876881,0.027260189,0.566707351,1,0.028863495,5
109,0,0.546043972,0.553805059,0.584078377,0.601385145,0.601385145,0.999040958,0.797464994,0.809372334,0.303505674,0.781623729,5270000000.0,214000000.0,0.475859524,0.000316032,0.182002227,0.269015212,0.269015212,0.269015212,0.234281932,0.368076678,0.075033652,0.123279863,0.19288996,0.022028225,0.847976456,0.689233059,0.689233059,0.217572486,5680000000.0,0.000443439,0.263477632,0.390708245,0.005186255,0.004132319,0.631241353,0.007412068,0.132478762,0.867521238,0.005029599,0.375086953,0.006013576,0.123308418,0.191931227,0.395665728,0.113943028,0.001710408,0.003697426,0.000275718,9610000000.0,0.032258065,0.060620125,0.40817711,0.084615065,0.741647493,0.199757477,0.228338983,0.144371658,0.004462793,0.009346034,0.08167201,0.366136754,0.276398931,0.00222486,0.579829162,0.731252716,0.330082049,0.025405874,0.946753832,0.00242269,0.01138198,672000000.0,6300000000.0,0.593906758,0.000131086,0.671563442,0.670803043,0.579829162,0.330082049,0.121012663,0.630311032,0.456855456,0.674253066,0.312436067,0.055043084,0,0.808793181,0.483132593,0.623839053,0.601384883,0.841117804,0.28015432,0.026915083,0.56568728,1,0.027919009,5
