ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Per Share Net profit before tax (Yuan ¥),Total Asset Growth Rate,Debt ratio %,Net worth/Assets,Net profit before tax/Paid-in capital,Total Asset Turnover,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Current Liability,Current Liabilities/Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Cash Turnover Rate,Current Liability to Liability,Cash Flow to Total Assets,CFO to Assets,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,Equity to Liability,Cluster_ID,Bankrupt?
0.430214986,0.456334496,0.478291129,2.419219219219219e-14,0.721442885771543,3.6670303030303034e-13,0.0,0.15570351,0.15570351,0.15570351,0.196369481,0.148602847,0.5085085085085036,0.174955407,0.825044593,0.147568057,0.052473763,0.3633633633633634,0.04694694694694695,0.021451613,2.1668205851619645e-12,0.713446733,0.112069011,0.288219638,0.017315886,7.220984455958549e-14,0.131673938,0.342889817,6.827922300706357e-13,0.715686183,1.087307966457023e-12,2.01411e-14,0.7809999999999977,0.329,0.715686183,0.635643424,0.577214205,0.070674351,0,0.744052503,8.810733197556098e-14,0.020266701,1,0
0.435236192,0.498855212,0.485786177,0.5535535535535535,0.08847695390781563,3.343767676767677e-13,0.0,0.183515233,0.183515233,0.183515233,0.192020422,0.147924983,0.06286286286285349,0.175529824,0.824470176,0.149181811,0.242878561,1.4421321321321322e-14,4.0361691691691696e-13,0.076612903,4.892323928944619e-13,0.810300431,0.62173579,0.750830906,0.091381522,3.040712953367876e-13,0.165140301,0.342673897,4.67512209889001e-13,0.898106742,6.53212788259958e-14,1.1412300000000001e-14,0.9789999999999996,0.404,0.898106742,0.611322489,0.576034235,0.034351748,0,0.773658527,1.2027804480651855e-12,0.020186449,1,1
0.476039585,0.520006542,0.521494727,0.9179179179179179,0.45090180360721444,3.4953030303030307e-13,0.0,0.224347899,0.224347899,0.224347899,0.205918502,0.163515854,0.5595595595595552,0.092390483,0.907609517,0.162589548,0.053973013,1.1552352352352353e-14,1.1964664664664664e-14,0.017580645,1.54534670846395e-12,0.755199638,0.129391782,0.169632725,0.033219479,3.741411398963731e-13,0.048452944,0.348237366,4.656934409687185e-13,0.485779892,2.999238993710692e-12,1.1378e-14,0.9039999999999989,0.629,0.485779892,0.655920083,0.587646513,0.043616366,0,0.787253467,2.0571270875763955e-12,0.04130431,1,0
0.559108858,0.607991714,0.623802131,0.07467467467467467,0.44789579158316634,3.2225454545454546e-13,0.0,0.181071173,0.181071173,0.181071173,0.238441902,0.188295549,0.8058058058058039,0.099192793,0.900807207,0.187301109,0.133433283,2.2607407407407408e-14,1.1207407407407407e-14,0.030806452,8.756308254963427e-13,0.782974142,0.302036855,0.347499344,0.079816812,6.07479585492228e-13,0.071930331,0.370336947,4.0060898082744704e-13,0.677989058,1.0339541928721175e-12,1.06649e-14,0.9689999999999995,0.7110000000000001,0.677989058,0.625773687,0.661248966,0.032083911,0,0.836349764,3.596170061099833e-13,0.038305306,1,0
0.470140886,0.525894025,0.519460357,0.46646646646646645,0.1683366733466934,4.273151515151515e-13,0.0,0.236989592,0.236989592,0.236989592,0.209322114,0.164193718,0.6726726726726694,0.12540436,0.87459564,0.163396426,0.140929535,2.587807807807808e-14,2.90029029029029e-14,0.036774194,8.719594566353187e-13,0.759927146,0.352955138,0.39158376,0.081161903,4.0013378238341974e-13,0.111304169,0.341292317,2.385367305751766e-13,0.839175726,5.332041928721174e-13,1.04936e-14,0.9909999999999998,0.634,0.839175726,0.64115248,0.567188817,0.044166121,0,0.791207301,1.209112525458261e-12,0.029682651,1,0
0.508019305,0.582806367,0.564698324,0.8728728728728729,0.0,3.1114242424242424e-13,0.001012248,0.189583246,0.189583246,0.189583246,0.252812707,0.200572418,0.8438438438438423,0.207636726,0.792363274,0.199110173,0.067466267,0.08418418418418419,5.020600600600601e-14,0.033709677,1.0885176071055381e-11,0.830911815,0.142441779,0.906899294,0.054400468,1.5742943005181348e-13,0.18995486,0.334907215,2.0184929364278506e-12,0.875909301,3.075416142557652e-13,6.20086e-14,0.9469999999999994,0.981,0.875909301,0.635299869,0.526315754,0.032739601,0,0.821403441,2.6115362525458513e-12,0.016462809,1,0
0.568761273,0.629797209,0.616092939,0.5655655655655656,0.0,1.656727272727273e-13,0.141006175,0.188909022,0.188909022,0.188909022,0.253190886,0.20599533,0.8678678678678665,0.122320646,0.877679354,0.204803559,0.137931034,0.5255255255255256,2.786696696696697e-14,0.033870968,4.296749320794148e-12,0.838654195,0.28870124,0.593069605,0.017438394,1.1254455958549223e-13,0.084912119,0.324288282,1.8491837537840566e-12,0.6530869,7.246844863731657e-13,1.88708e-14,0.910999999999999,0.154,0.6530869,0.645772986,0.49938449,0.022261226,0,0.846412503,1.4053024439918678e-13,0.030513189,1,0
0.569541267,0.614369821,0.620375823,1.456166166166166e-14,0.34168336673346694,2.384080808080808e-13,0.131086142,0.184821541,0.184821541,0.184821541,0.24732911,0.197258417,0.8348348348348331,0.120476464,0.879523536,0.1955207,0.15892054,0.7117117117117117,3.0214514514514513e-14,0.037741935,5.303051201671892e-13,0.842831685,0.336839065,0.529850688,0.068139257,6.126286010362695e-13,0.060817148,0.35457385,1.6861341069626641e-12,0.471289038,1.305251467505241e-12,1.4190700000000001e-14,0.912999999999999,0.517,0.471289038,0.665023257,0.619225325,0.017801197,0,0.839268704,9.428075356415574e-14,0.031030966,1,0
0.492955687,0.543447449,0.538893945,0.07997997997997998,0.0,3.323565656565657e-13,0.29588015,0.176562302,0.176562302,0.176562302,0.216885695,0.172855314,0.006696696696686753,0.115457871,0.884542129,0.171751753,0.113943028,1.3751951951951951e-14,1.3327727727727728e-14,0.028870968,2.4519291536050154e-12,0.758465337,0.271478784,0.364134266,0.033446113,1.7555492227979276e-13,0.104514473,0.342006318,4.944458123107972e-13,0.853874741,5.009937106918239e-13,1.2307900000000001e-14,0.9439999999999993,0.323,0.853874741,0.647034925,0.569674978,0.04455389,0,0.800298331,2.389130346232204e-13,0.032510595,1,0
0.42631502,0.440307457,0.464960651,1.777957957957958e-14,1.0394689378757516e-14,2.171939393939394e-13,0.0,0.188487632,0.188487632,0.188487632,0.183795027,0.141824207,0.6336336336336299,0.09248118,0.90751882,0.140788779,0.049475262,0.44144144144144143,0.7117117117117117,0.015806452,1.8326192267502615e-12,0.774920496,0.111568098,0.270767284,0.027571072,2.6253067357512957e-13,0.057398156,0.337995582,1.4127493440968718e-12,0.577077378,1.6094833333333334e-12,2.21074e-14,0.916999999999999,0.0608,0.577077378,0.613284777,0.55647046,0.032733945,0,0.741734091,2.041128309572322e-13,0.041264671,1,0
0.518451714,0.583351505,0.568659993,0.7837837837837838,0.3657314629258517,2.6265252525252525e-13,0.131592266,0.22514854,0.22514854,0.22514854,0.25167817,0.20516683,0.7027027027026997,0.133053179,0.866946821,0.202548827,0.205397301,1.5607207207207207e-14,2.7866986986986986e-13,0.051774194,8.013848484848485e-13,0.793342198,0.473238038,0.573553586,0.180939421,7.658806217616581e-13,0.129717964,0.349962774,4.605368314833501e-13,0.924719157,1.4009433962264152e-13,1.07599e-14,0.9219999999999992,0.992,0.924719157,0.656388676,0.604811752,0.035258025,0,0.824993161,5.86525916496951e-12,0.027787572,1,0
0.49251694,0.547481465,0.547834467,1.1077477477477477e-14,0.23647294589178355,2.9093838383838384e-13,0.0,0.180228393,0.180228393,0.180228393,0.223031105,0.175265497,0.5285285285285238,0.13743689,0.86256311,0.174323203,0.197901049,0.8418418418418419,8.988618618618618e-14,0.052903226,1.807460815047022e-13,0.840529118,0.422624617,0.642067549,0.165426238,9.271065284974094e-13,0.097855237,0.363780144,1.2034121089808274e-12,0.67243891,7.171823899371069e-13,1.1178700000000002e-14,0.7459999999999973,0.8390000000000001,0.67243891,0.706688946,0.66770433,0.02372006,0,0.805351044,9.44771894093696e-14,0.026793413,1,0
0.580704919,0.631323594,0.616949515,0.8758758758758759,0.43587174348697394,2.717444444444445e-13,0.207207207,0.199738738,0.199738738,0.199738738,0.261699915,0.217895609,4.494494494494559e-16,0.139825256,0.860174744,0.216876555,0.196401799,1.0041341341341342e-14,1.0684864864864866e-13,0.046290323,3.4613981191222574e-13,0.839656004,0.400594829,0.560979104,0.055286279,4.094412435233161e-13,0.073935468,0.33152046,1.1880704339051464e-12,0.496246332,9.371955974842768e-13,1.30248e-14,0.9499999999999994,0.367,0.496246332,0.661537295,0.523181627,0.020471492,0,0.84390054,2.983117107943004e-13,0.02627746,1,0
0.470725881,0.531781509,0.523582633,1.542972972972973e-14,0.0,5.838969696969697e-13,0.241623646,0.176604441,0.176604441,0.176604441,0.214616621,0.170143858,0.7987987987987968,0.099797442,0.900202558,0.16915014,0.028485757,0.14914914914914915,0.3103103103103103,0.013064516,6.29267711598746e-12,0.804365309,0.053580543,0.383961036,0.014463979,1.3369056994818652e-13,0.059144878,0.309204277,2.783433905146317e-12,0.552070573,1.2645395178197065e-12,6.12003e-14,0.8829999999999987,0.602,0.552070573,0.642541888,0.461544703,0.023878168,0,0.796307535,7.350371690427774e-13,0.038058823,1,0
0.456686004,0.515863498,0.517961347,1.0035735735735735e-14,0.02214428857715431,5.616727272727272e-13,0.0,0.175677384,0.175677384,0.175677384,0.206391226,0.159825262,0.6586586586586552,0.147232216,0.852767784,0.158819094,0.095952024,0.8508508508508509,1.1131631631631631e-14,0.028064516,2.059905538140021e-12,0.752272797,0.212480097,0.320250985,0.021595347,1.208718134715026e-13,0.097982228,0.339333187,5.912943491422805e-13,0.628694655,1.4847261006289308e-12,1.2954700000000002e-14,0.8779999999999987,0.248,0.628694655,0.63383704,0.558297879,0.047403254,0,0.783705574,2.3034083503055223e-13,0.024774556,1,0
0.489250719,0.550697776,0.531666577,0.42742742742742745,0.03066132264529058,2.4537808080808083e-12,0.294159328,0.184105179,0.184105179,0.184105179,0.215656613,0.175792724,0.6046046046046006,0.016930193,0.983069807,0.174783199,0.164917541,2.1517217217217216e-14,3.2864864864864864e-14,0.028709677,1.3024296760710555e-12,0.876860454,0.424048468,0.501494421,0.057446457,2.192539067357513e-12,0.013961277,0.368189506,3.29103965691221e-12,0.655389407,0.0,1.11171e-14,0.9779999999999996,0.37,0.655389407,0.645562857,0.583016813,0.00419899,0,0.807673557,1.8101914460285318e-13,0.202808161,1,0
0.501584361,0.56607065,0.550190053,0.967967967967968,0.31462925851703405,4.4448888888888893e-13,0.162769511,0.219333361,0.219333361,0.219333361,0.242412782,0.195978007,0.5745745745745703,0.144995012,0.855004988,0.195641354,0.221889055,1.792142142142142e-14,2.979041041041041e-13,0.059193548,2.59246394984326e-13,0.804902491,0.585091805,0.68558128,0.177808811,6.462198963730571e-13,0.151156606,0.346175378,4.114443995963673e-13,0.991991594,0.0,1.09645e-14,0.9729999999999996,0.8310000000000001,0.991991594,0.633707966,0.590526829,0.034414775,0,0.817523173,8.574218940936951e-13,0.025211736,1,0
0.498708136,0.565961622,0.547406178,1.1771971971971972e-14,0.5781563126252505,2.6063232323232326e-13,0.177953234,0.191142388,0.191142388,0.191142388,0.228987426,0.186864503,0.64364364364364,0.138827584,0.861172416,0.185513913,0.109445277,0.37537537537537535,2.377777777777778e-14,0.031774194,1.3807460815047023e-12,0.786245455,0.205502949,0.495545042,0.023838274,1.1503699481865284e-13,0.113721076,0.354071846,1.3048436932391524e-12,0.775769972,3.0412798742138365e-13,1.7647900000000002e-14,0.7169999999999971,0.23600000000000002,0.775769972,0.645771887,0.6250082,0.035730091,0,0.81591959,1.302885641547875e-12,0.026488524,1,0
0.526300395,0.574193197,0.576315649,2.974834834834835e-14,1.3797194388777555e-14,7.788656565656566e-13,0.185443871,0.17706797,0.17706797,0.17706797,0.22908197,0.184228365,0.8048048048048028,0.142727575,0.857272425,0.183266722,0.170914543,0.6966966966966966,1.7189689689689692e-14,0.043709677,4.967063740856845e-13,0.794902808,0.278236366,0.490343336,0.072970001,3.908140932642487e-13,0.102418289,0.346562155,1.085088496468214e-12,0.678404911,3.844646750524109e-13,1.1800900000000001e-14,0.6699999999999966,0.507,0.678404911,0.66364283,0.591921314,0.032503202,0,0.816722035,3.637657841140567e-14,0.025668062,1,0
0.476868327,0.549389446,0.53787676,2.2594794794794796e-14,1.3712124248496994e-14,9.748454545454546e-13,0.0,0.186844212,0.186844212,0.186844212,0.214900255,0.16750772,4.178978978979022e-15,0.176860054,0.823139946,0.166639017,0.230884558,0.7247247247247247,5.4295195195195193e-14,0.070967742,5.756898641588297e-13,0.784232051,0.220737837,0.586501144,0.072766035,2.777363730569948e-13,0.14390677,0.329370397,1.2959117053481333e-12,0.77503615,7.240135220125786e-13,1.2730700000000002e-14,0.45199999999999446,0.453,0.77503615,0.648546681,0.500311936,0.038273285,0,0.800143763,1.9657617107943175e-13,0.020006976,1,0
0.513430507,0.5809529,0.565501365,0.08358358358358359,0.018737474949899798,3.869070707070707e-13,0.061139791,0.18199823,0.18199823,0.18199823,0.243830954,0.194923552,1.0173173173173288e-15,0.207001844,0.792998156,0.19394465,0.100449775,0.14714714714714713,5.058458458458458e-14,0.042258065,1.1016461859979102e-12,0.807300829,0.189639372,0.869836051,0.020519881,5.5022590673575134e-14,0.205044195,0.324430785,1.6705552976791122e-12,0.949519958,1.1038962264150943e-13,4.29935e-14,0.9059999999999989,0.027,0.949519958,0.646761337,0.456804408,0.036865177,0,0.818262271,2.1522393075356636e-13,0.016525725,1,0
0.498756886,0.562254688,0.55131431,1.5314014014014013e-14,0.6803607214428857,0.5757575757575758,0.020548639,0.186844212,0.186844212,0.186844212,0.223692919,0.17767568,0.7537537537537513,0.060132418,0.939867582,0.176675967,0.15892054,1.5454154154154155e-14,6.76985985985986e-14,0.02983871,3.2590282131661443e-13,0.819120322,0.313259323,0.446841956,0.075356414,6.656356476683938e-13,0.061911232,0.338036671,1.1734009081735622e-12,0.943845098,0.0,1.11752e-14,0.8019999999999979,0.547,0.943845098,0.659674844,0.559240559,0.021494577,0,0.813285731,3.974348268839144e-14,0.064141806,1,0
0.594842295,0.652256869,0.636918465,1.7710110110110108e-14,1.275941883767535e-14,1.9698989898989902e-13,0.164692783,0.203151995,0.203151995,0.203151995,0.26160537,0.216313926,0.7527527527527502,0.064516129,0.935483871,0.214033632,0.175412294,0.953953953953954,6.406376376376376e-14,0.034354839,3.734936259143156e-13,0.844233546,0.367641042,0.53240072,0.068051731,6.198160621761658e-13,0.060028551,0.385993233,1.485812008072654e-12,0.855906709,0.0,1.21119e-14,0.8529999999999984,0.446,0.855906709,0.633128752,0.662784792,0.017483782,0,0.862985328,1.4446160896130495e-13,0.059802103,1,0
0.523765417,0.577954645,0.574227742,1.72008008008008e-14,0.08677354709418837,6.303656565656565e-13,0.174106691,0.181787535,0.181787535,0.181787535,0.233620119,0.188144912,0.6666666666666633,0.157722889,0.842277111,0.187203077,0.146926537,1.553063063063063e-14,1.294904904904905e-14,0.044193548,1.227180459770115e-12,0.765446667,0.333949271,0.408180505,0.061608985,3.067322279792746e-13,0.11021246,0.351878218,3.9776750756811307e-13,0.661928482,7.971881551362683e-13,1.04364e-14,0.8879999999999988,0.46,0.661928482,0.648916322,0.621808078,0.041971687,0,0.81817173,7.648167006110058e-14,0.022887522,1,0
0.555062643,0.627289577,0.621607152,1.160990990990991e-14,0.5050100200400801,2.7982626262626267e-13,0.0,0.196409759,0.196409759,0.196409759,0.261038102,0.202907283,0.8138138138138119,0.134655501,0.865344499,0.201998341,0.11844078,0.9319319319319319,1.2646146146146144e-14,0.034032258,1.161101776384535e-12,0.780475614,0.260851363,0.350482061,0.073144503,5.295156476683938e-13,0.075647236,0.359424445,6.591957618567104e-13,0.527515089,1.976970649895178e-12,1.22775e-14,0.9409999999999993,0.732,0.527515089,0.674460519,0.64664233,0.033462389,0,0.846577953,7.962708757637556e-14,0.027416803,1,0
0.505776824,0.560837331,0.557952781,1.6923023023023023e-14,0.6482965931863728,3.586222222222222e-13,0.134122887,0.178247861,0.178247861,0.178247861,0.222180202,0.179182044,0.8818818818818807,0.078574236,0.921425764,0.175959581,0.211394303,1.6792992992992994e-14,3.793843843843844e-14,0.041774194,2.270080459770115e-13,0.844099075,0.477129474,0.594905017,0.025855639,1.7844673575129535e-13,0.07937155,0.344351855,8.610287588294651e-13,0.939657896,0.0,1.1968400000000001e-14,0.9909999999999998,0.15,0.939657896,0.610020737,0.574207852,0.020732746,0,0.810881755,1.0823727087576485e-13,0.048919257,1,0
0.498415639,0.538323157,0.547566786,1.424914914914915e-14,0.23346693386773545,2.1113232323232322e-13,0.0,0.209220008,0.209220008,0.209220008,0.218587501,0.171273631,0.456456456456451,0.110136953,0.889863047,0.170288817,0.07946027,1.333113113113113e-14,1.219179179179179e-14,0.024193548,1.3557873563218392e-12,0.743493068,0.228430231,0.287021772,0.027694436,1.5557865284974094e-13,0.097621809,0.342490255,3.467523713420787e-13,0.834582382,6.544184486373165e-13,1.20689e-14,0.9949999999999998,0.332,0.834582382,0.629161735,0.571188293,0.052599732,0,0.799578713,1.1997393075356538e-13,0.034228585,1,0
0.539316531,0.595944178,0.589271374,2.4331131131131134e-14,1.8390581162324647e-14,3.182141414141414e-13,0.085231299,0.209809953,0.209809953,0.209809953,0.260092654,0.209610605,1.2509509509509641e-15,0.177494936,0.822505064,0.207269437,0.218890555,0.5065065065065065,1.8545175175175175e-13,0.065967742,1.2446812957157784e-13,0.800539691,0.348756266,0.757090372,0.017060232,5.26760621761658e-14,0.178004861,0.336398329,1.1823561049445004e-12,0.958521666,1.0679255765199161e-13,1.6487e-14,0.7439999999999973,0.10400000000000001,0.958521666,0.625720931,0.540273974,0.036737717,0,0.82556381,7.091832993890092e-14,0.019921373,1,0
0.483547019,0.546936328,0.533004979,1.2582282282282283e-14,0.5220440881763527,3.273050505050505e-13,0.168033202,0.185032236,0.185032236,0.185032236,0.219249315,0.174662951,0.6706706706706673,0.088732352,0.911267648,0.173448458,0.110944528,1.5894094094094095e-14,5.838438438438438e-14,0.025645161,4.0918798328108675e-13,0.771348789,0.261940754,0.328199031,0.02119001,1.468614507772021e-13,0.079037016,0.330422256,4.847288597376387e-13,0.831908895,1.99024213836478e-13,1.1360100000000001e-14,0.9399999999999993,0.21100000000000002,0.831908895,0.593134609,0.534610106,0.037310279,0,0.804133085,3.3198167006110316e-14,0.043108765,1,0
0.480329547,0.548081116,0.535199957,1.68997997997998e-14,0.5290581162324649,0.0,0.0,0.226918377,0.226918377,0.226918377,0.224354732,0.177525043,0.6896896896896866,0.085255616,0.914744384,0.17653269,0.115442279,2.4539239239239235e-14,8.148068068068069e-14,0.026935484,5.284668756530826e-13,0.778462434,0.273589938,0.315811466,0.058317977,4.744672538860103e-13,0.067258397,0.34490888,3.955734611503532e-13,0.734241591,0.0,1.0472800000000001e-14,0.9489999999999994,0.0562,0.734241591,0.627550636,0.576556969,0.032967889,0,0.805861197,1.4987932790224187e-13,0.044949665,1,0
0.485886998,0.538922809,0.534878741,1.586966966966967e-14,0.21943887775551102,3.9094848484848487e-13,0.0,0.169440816,0.169440816,0.169440816,0.215278434,0.170369812,0.6496496496496461,0.144995012,0.855004988,0.169361285,0.128935532,0.46846846846846846,1.3100500500500501e-14,0.036290323,9.128956112852665e-13,0.804820414,0.144212995,0.454455206,0.027262061,1.8603626943005182e-13,0.080280245,0.34045793,1.9540641775983854e-12,0.520650117,1.186925681341719e-12,1.34659e-14,0.3959999999999939,0.23,0.520650117,0.642115771,0.563672565,0.027447115,0,0.797345593,5.3795621181263286e-14,0.025212594,1,0
0.455321016,0.525076319,0.500990417,0.3083083083083083,0.10521042084168336,8.283656565656566e-13,0.0,0.176772997,0.176772997,0.176772997,0.202987615,0.165624765,2.6336336336336743e-16,0.154760105,0.845239895,0.164663298,0.170914543,1.3618018018018017e-14,3.165325325325326e-14,0.040645161,1.6205853709508881e-12,0.792246268,0.351738976,0.499372723,0.007144071,3.6237098445595855e-14,0.108168998,0.34483949,7.457522704339052e-13,0.661786059,1.1682916142557652e-12,1.32467e-14,0.9529999999999994,0.054,0.661786059,0.618672421,0.585541695,0.033719096,0,0.788899468,4.093690427698616e-13,0.023395026,1,0
