ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Per Share Net profit before tax (Yuan ¥),Total Asset Growth Rate,Debt ratio %,Net worth/Assets,Net profit before tax/Paid-in capital,Total Asset Turnover,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Current Liability,Current Liabilities/Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Cash Turnover Rate,Current Liability to Liability,Cash Flow to Total Assets,CFO to Assets,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,Equity to Liability,Cluster_ID,Bankrupt?
0.532101594,0.604775403,0.592911826,2.5095095095095098e-14,1.655320641282565e-14,2.6871414141414145e-13,0.0,0.198390291,0.198390291,0.198390291,0.242507327,0.192287414,0.7107107107107078,0.075490522,0.924509478,0.190558781,0.110944528,1.1227227227227227e-14,3.195615615615616e-14,0.025483871,5.270486938349007e-13,0.861120989,0.584131965,0.640844714,0.309898794,2.2809854922279796e-12,0.074394643,0.362377744,5.412924318869828e-13,0.914646898,0.0,2.38229e-14,1.2225700000000123e-14,3.14396e-14,0.914646898,0.578185322,0.61912622,0.018022909,0,0.837294536,4.1097291242362946e-13,0.05097619,5,0
0.485984498,0.559310946,0.538197976,0.05065065065065065,0.0,0.0,0.079562709,0.189372551,0.189372551,0.189372551,0.224732911,0.18061309,0.550550550550546,0.103425341,0.896574659,0.179669708,0.176911544,1.4344844844844847e-14,4.8842942942942944e-14,0.040645161,9.300653082549634e-13,0.856946969,0.569123611,0.702069316,0.036770151,2.0603481865284976e-13,0.09787336,0.316803521,7.955962663975782e-13,0.889869843,0.0,1.4184100000000001e-14,1.826100000000019e-15,0.21100000000000002,0.889869843,0.646437502,0.483726942,0.021691333,0,0.813723014,1.2347606924643713e-13,0.036633271,5,0
0.566616292,0.636066289,0.62150008,0.3353353353353353,0.1312625250501002,0.8787878787878788,0.069440227,0.263789979,0.263789979,0.263789979,0.283256122,0.233185208,0.9279279279279271,0.071046346,0.928953654,0.228293492,0.193403298,2.62032032032032e-14,1.1926766766766766e-13,0.038870968,2.807596656217346e-13,0.869056562,0.638963584,0.672856872,0.188729593,1.3720305699481866e-12,0.075327726,0.342423357,3.9958890010090815e-13,0.98185659,0.5807127882599581,1.54565e-14,5.2063000000000515e-15,1.2220600000000001e-14,0.98185659,0.669333947,0.568754266,0.017377663,0,0.849576191,1.4382309572301573e-12,0.054242994,5,0
0.487788232,0.54186655,0.533486803,1.380920920920921e-14,0.0,6.758252525252525e-13,0.449235753,0.163457081,0.163457081,0.163457081,0.215372979,0.171650222,0.6586586586586552,0.126099707,0.873900293,0.17065078,0.107946027,1.7558058058058057e-14,2.2111811811811812e-14,0.029193548,1.7600486938349007e-12,0.757570739,0.340728931,0.394844758,0.10483728,5.005420725388601e-13,0.114947193,0.352411574,2.9573289606458125e-13,0.862426615,4.657182389937107e-13,1.42974e-14,2.7615000000000272e-15,1.07e-14,0.862426615,0.647607778,0.612818426,0.045242818,0,0.798485947,2.8920661914460585e-13,0.029503855,5,0
0.49368693,0.539467946,0.543230366,1.5117217217217216e-14,0.45090180360721444,1.8082626262626264e-13,0.113371799,0.175045299,0.175045299,0.175045299,0.216602061,0.172102132,0.7077077077077047,0.124618315,0.875381685,0.171110776,0.103448276,0.004034034034034034,1.4312112112112113e-14,0.027903226,6.59610553814002e-13,0.817769363,0.312840255,0.578454824,0.099480777,5.255490155440415e-13,0.103838129,0.346224415,1.3331817356205852e-12,0.786888443,1.8786551362683436e-13,2.2941500000000003e-14,2.4401000000000248e-15,1.0779400000000002e-14,0.786888443,0.639806283,0.587178176,0.027950669,0,0.799927035,3.706262729124274e-14,0.029890144,5,0
0.499341881,0.562799826,0.547031426,0.21921921921921922,0.0,3.9599898989898993e-13,0.166616054,0.175761662,0.175761662,0.175761662,0.228231067,0.184680274,0.8888888888888877,0.20440185,0.79559815,0.182082799,0.257871064,5.1201501501501496e-14,1.547072072072072e-13,0.097258065,1.0439290491118078e-12,0.793045744,0.787946601,0.79341355,0.09552694,2.658299481865285e-13,0.197559376,0.331888342,9.709545913218971e-14,0.925977119,2.0619392033542974e-13,1.31545e-14,3.643500000000038e-15,0.454,0.925977119,0.667532939,0.507085231,0.038930948,0,0.807993384,9.376171079429832e-14,0.016787398,5,0
0.48461951,0.534888792,0.532148402,1.852032032032032e-14,0.0,5.687434343434344e-13,0.98886527,0.166364671,0.166364671,0.166364671,0.214427531,0.17006854,0.7947947947947928,0.124981105,0.875018895,0.16906719,0.557721139,1.3114994994994997e-13,8.5796996996997e-14,0.10516129,2.0962298850574714e-13,0.728507706,0.165190701,0.192575953,0.093508457,5.999095336787565e-13,0.08542154,0.345809527,1.9933158425832492e-13,0.64325185,2.39668605870021e-12,0.011000000000000001,0.004369999999990041,0.197,0.64325185,0.646717428,0.585552925,0.067937499,0,0.795949651,8.793951120163022e-14,0.0297962,5,0
0.546775216,0.626635412,0.598586648,1.938848848848849e-14,1.633206412825651e-14,0.0,0.085939872,0.198516708,0.198516708,0.198516708,0.250638177,0.208706786,0.639639639639636,0.092450948,0.907549052,0.205881909,0.175412294,1.0768168168168168e-14,4.55716016016016e-13,0.038548387,8.865820271682341e-14,0.897698652,0.730004836,0.840062586,0.266435137,1.5449854922279793e-12,0.094558998,0.38764983,7.38636629667003e-13,0.958360917,0.0,1.86329e-14,6.614900000000067e-15,1.64386e-14,0.958360917,0.72882609,0.707686272,0.017487869,0,0.852116561,2.6245091649694765e-13,0.04127403,5,0
0.507970555,0.535651984,0.550618341,4.196016016016016e-14,0.8657314629258517,1.5153030303030305e-13,0.409353173,0.158779655,0.158779655,0.158779655,0.215278434,0.171122995,0.723723723723721,0.094869547,0.905130453,0.170122917,0.124437781,1.3696436436436438e-13,7.337797797797798e-14,0.028064516,1.6221086729362592e-13,0.750089894,0.332196799,0.32242162,0.133432324,7.239429015544042e-13,0.101095939,0.355308437,2.047497477295661e-14,1.0,0.0,1.01552e-14,1.0885000000000113e-15,1.2260200000000001e-14,1.0,0.663750016,0.610312538,0.048587696,0,0.798482142,5.2955091649695034e-14,0.040159892,5,0
0.421293814,0.473124727,0.463515177,2.8903303303303305e-14,2.6301402805611223e-14,7.374474747474748e-13,0.0,0.169314399,0.169314399,0.169314399,0.201569443,0.160352489,0.5325325325325279,0.028872026,0.971127974,0.159467612,0.055472264,1.1934934934934935e-14,3.718118118118118e-14,0.015322581,1.2046167189132705e-12,0.810871374,0.277284497,0.321077257,0.201037894,3.355242279792746e-12,0.032542297,0.320775343,8.375478304742684e-13,0.969521388,0.0,2.15527e-14,9.09530000000009e-15,3.6663400000000005e-14,0.969521388,0.637297859,0.543741615,0.015655245,0,0.759264804,1.538301527494924e-12,0.128572794,5,0
0.552966412,0.638410379,0.617752556,1.2871671671671672e-14,0.08977955911823647,0.0,0.0,0.317685728,0.317685728,0.317685728,0.301692351,0.246139941,0.5985985985985945,0.030534813,0.969465187,0.245230375,0.059970015,2.62032032032032e-14,1.4160660660660659e-14,0.016612903,1.9258363636363637e-12,0.805668935,0.268962172,0.282971472,0.093497486,1.8976854922279794e-12,0.026674078,0.379551924,4.648681130171544e-13,0.755426875,0.0,1.83383e-14,7.99670000000008e-15,1.66032e-14,0.755426875,0.621710989,0.607278766,0.014543302,0,0.860961695,5.879069246435905e-13,0.122196784,5,0
0.542777751,0.595671609,0.587183468,0.25925925925925924,0.10521042084168336,2.7073434343434344e-13,0.17724466,0.246260166,0.246260166,0.246302305,0.264914437,0.2191007,0.81181181181181,0.134867128,0.865132872,0.217856874,0.44077961,1.357977977977978e-14,9.761021021021021e-14,0.093870968,2.0419638453500524e-12,0.847854108,0.172698612,0.593500497,0.020089599,1.4720735751295336e-13,0.074730596,0.337042655,2.8396227043390517e-12,0.520097865,1.131840251572327e-12,0.47300000000000003,0.009069999999990088,0.054200000000000005,0.520097865,0.643175046,0.548776228,0.019556415,0,0.828357435,1.3528682281059203e-12,0.027365443,5,0
0.473943353,0.551515482,0.528454414,2.7560560560560563e-14,1.282745490981964e-14,0.0,0.0,0.1947242,0.1947242,0.1947242,0.219249315,0.17556677,0.6866866866866835,0.064939384,0.935060616,0.174262876,0.083958021,0.001911911911911912,3.7643143143143146e-13,0.020483871,1.533657262277952e-14,0.932208472,0.854892798,0.819009556,0.488639568,5.398222694300518e-12,0.049406324,0.353284659,0.0,0.698167542,0.0,4.10741e-14,3.361100000000033e-14,6.53539e-14,0.698167542,0.711907944,0.592095606,0.009272944,0,0.807211568,9.060325865580541e-14,0.059391971,5,0
0.548871447,0.611535107,0.602012956,1.2246546546546545e-14,0.5651302605210421,1.0304040404040404e-13,0.089482741,0.227550461,0.227550461,0.227550461,0.262078094,0.209836559,0.9399399399399393,0.096381171,0.903618829,0.206915014,0.068965517,8.807717717717719e-14,1.753802802802803e-13,0.02016129,2.1999101358411704e-13,0.846701689,0.569113653,0.551649499,0.17923845,1.5518821761658031e-12,0.063171998,0.357564543,5.03531786074672e-14,0.611114349,5.803786163522013e-13,3.74467e-14,2.9344700000000294e-14,3.24256e-14,0.611114349,0.676440713,0.618144967,0.017763211,0,0.83634843,4.861081466395161e-13,0.039503302,5,0
0.558962609,0.611862189,0.594303764,1.1054354354354355e-14,0.1092184368737475,2.767949494949495e-13,0.257212268,0.196831149,0.196831149,0.196831149,0.24969273,0.209158695,0.911911911911911,0.13099737,0.86900263,0.208219591,0.143928036,1.1131631631631631e-14,6.126196196196197e-14,0.036290323,9.17501880877743e-13,0.811077101,0.484079381,0.589013582,0.045810648,2.194140932642487e-13,0.114582802,0.339860137,5.431166498486378e-13,0.827882563,2.0652127882599583e-13,1.82046e-14,5.331900000000053e-15,0.393,0.827882563,0.647371013,0.56120737,0.03030885,0,0.836428589,1.396208757637489e-13,0.028274196,5,0
0.663920441,0.692324466,0.709245677,2.3983883883883885e-14,2.5076553106212423e-14,5.566212121212121e-13,0.147180889,0.212254014,0.212254014,0.212254014,0.279379786,0.230850343,0.8818818818818807,0.062430087,0.937569913,0.229560365,0.166416792,1.57983983983984e-14,3.6121021021021023e-14,0.032419355,1.6660226750261232e-12,0.872617155,0.577897866,0.594028185,0.409493661,4.740037720207254e-12,0.04713129,0.407786033,4.232365287588294e-13,0.69129815,3.5040283018867923e-13,1.55552e-14,5.6955000000000595e-15,3.01675e-14,0.69129815,0.662159992,0.705614456,0.012257268,0,0.879036619,1.056559063136467e-13,0.061798009,5,0
0.294252425,0.353194505,0.324267894,6.406886886886887e-14,1.1177254509018035e-14,4.384272727272727e-13,0.0,0.133959799,0.133959799,0.133959799,0.182282311,0.126383972,0.38638638638638023,0.214348339,0.785651661,0.146610361,0.086956522,3.2993093093093095e-14,1.946146146146146e-14,0.032741935,3.0206812957157786e-13,0.75234097,0.639402895,0.624122331,0.029850041,8.581699481865285e-14,0.191210962,0.33409742,3.0082038345105955e-14,0.854289853,5.39592033542977e-13,2.3057000000000002e-14,1.427850000000014e-14,0.030100000000000002,0.854289853,0.572829209,0.519540269,0.047859378,0,0.663710127,1.1988696537678328e-14,0.015823777,5,0
0.538439039,0.592836895,0.576904545,3.491091091091091e-14,0.21643286573146292,0.0,0.252960826,0.219038389,0.219038389,0.219038389,0.240710977,0.200045191,0.7157157157157128,0.034162711,0.965837289,0.196893145,0.157421289,1.8246646646646648e-14,8.203343343343343e-13,0.029193548,2.1455485893416927e-14,0.964958757,0.877928101,0.894795435,0.728453049,1.1016937098445596e-11,0.035961083,0.388337649,7.354985872855701e-13,0.922523208,0.0,2.34845e-14,1.3638300000000135e-14,5.2383e-14,0.922523208,0.71612005,0.622342013,0.006103874,0,0.830886324,2.5214460285132637e-14,0.1103524,5,0
0.554770146,0.593163977,0.613201992,1.48972972972973e-14,0.9098196392785571,1.404181818181818e-13,0.045854844,0.203320551,0.203320551,0.203320551,0.238536447,0.190103186,0.8028028028028008,0.070623092,0.929376908,0.189156172,0.124437781,1.1628828828828828e-14,1.5902402402402403e-14,0.026451613,6.981989550679205e-13,0.842654781,0.485992855,0.565190169,0.256690715,1.9553733678756476e-12,0.07186663,0.36734254,6.868629667003027e-13,0.941451882,4.3087945492662473e-14,1.9411100000000003e-14,7.12010000000007e-15,2.43506e-14,0.941451882,0.687859725,0.62751858,0.019745264,0,0.829232333,9.598329938900302e-14,0.054561568,5,0
0.517184225,0.551788051,0.571176187,1.654104104104104e-14,0.48296593186372744,5.626828282828283e-13,0.176940986,0.17706797,0.17706797,0.17706797,0.218776591,0.174738269,0.6226226226226188,0.077032379,0.922967621,0.173780258,0.124437781,1.8437837837837836e-14,1.3857757757757758e-14,0.027096774,5.08466248693835e-13,0.810611279,0.338578285,0.393860752,0.030617237,3.0314176165803113e-13,0.055182407,0.364350838,6.229220988900101e-13,0.662630347,5.535407756813417e-13,1.18748e-14,6.136000000000067e-16,0.265,0.662630347,0.638750175,0.62523134,0.02171361,0,0.806317964,1.2107158859470593e-13,0.049928016,5,0
0.520694194,0.650730484,0.569730714,3.829089089089089e-14,0.8416833667334669,1.9092828282828282e-13,0.05648345,0.192954363,0.192954363,0.192954363,0.230311052,0.203434511,0.9349349349349343,0.06185567,0.93814433,0.200128195,0.083958021,1.6008808808808808e-14,1.9234234234234236e-14,0.021612903,8.272522466039707e-13,0.871104839,0.602066276,0.60642813,0.088117639,9.143130569948187e-13,0.052634179,0.367359228,2.7836478304742684e-13,0.780026862,0.0,3.36738e-14,2.4084600000000235e-14,1.31118e-14,0.780026862,0.630356763,0.620179464,0.013425894,0,0.856804325,4.375600814663996e-14,0.062378676,5,0
0.468434651,0.536360663,0.519085604,1.4156456456456458e-14,0.0,6.061212121212122e-13,0.0,0.177025831,0.177025831,0.181239729,0.213765718,0.169993221,0.823823823823822,0.132962481,0.867037519,0.169044567,0.022488756,0.004204204204204204,1.9915815815815813e-14,0.012903226,9.520832810867294e-12,0.800029725,0.111469422,0.629919221,0.008067347,3.1754818652849743e-14,0.139528058,0.331722026,1.8642069626639757e-12,0.996308132,0.0,1.252661e-13,1.2746300000000126e-14,0.0417,0.996308132,0.626251036,0.526017362,0.034553544,0,0.794956827,1.305354073319769e-12,0.027809005,5,0
0.520109199,0.544428696,0.571229723,1.1783583583583583e-14,0.45390781563126253,1.878979797979798e-13,0.0,0.243816106,0.243816106,0.243816106,0.232012858,0.175039542,0.5615615615615571,0.085406778,0.914593222,0.174096976,0.12143928,3.327997997997998e-14,2.5595195195195196e-14,0.027580645,9.741369905956114e-13,0.841356339,0.540155355,0.546888787,0.302108659,2.4418964766839377e-12,0.067702758,0.407963244,2.1518183652875882e-13,0.737743487,3.1369633123689725e-13,1.66004e-14,6.983700000000068e-15,2.56292e-14,0.737743487,0.738602755,0.754636636,0.019215592,0,0.804383616,6.18140122199599e-13,0.044856735,5,0
0.525032906,0.572012647,0.568767065,2.320830830830831e-14,0.0,5.687434343434344e-13,0.274319263,0.178879946,0.178879946,0.178879946,0.228892881,0.183324546,0.6886886886886855,0.086223055,0.913776945,0.182376895,0.197901049,0.001911911911911912,2.5746646646646647e-14,0.038870968,2.8317042842215256e-13,0.747117491,0.208942218,0.200172085,0.018352732,1.501298445595855e-13,0.066890927,0.362026671,0.0,0.72220003,1.435461215932914e-14,0.298,0.37299999999999367,0.10300000000000001,0.72220003,0.610092411,0.625454666,0.051254247,0,0.818866265,1.5094694501018483e-13,0.044422858,5,0
0.537902793,0.569341474,0.57412067,6.496016016016015e-14,0.3927855711422846,0.0,0.276748659,0.175550967,0.175550967,0.175550967,0.222369292,0.17978459,0.6466466466466431,0.031290625,0.968709375,0.178825126,0.124437781,0.21421421421421422,6.262502502502503e-14,0.024354839,9.581703239289446e-14,0.936177003,0.589835283,0.779166357,0.13581452,2.25433689119171e-12,0.03272324,0.402749633,3.2171673057517662e-12,0.907936784,0.0,2.50874e-14,9.291900000000091e-15,1.19211e-14,0.907936784,0.675359986,0.634204682,0.006393156,0,0.818506746,2.696517311608989e-14,0.119587296,5,0
0.535757812,0.620747928,0.60452915,5.864004004004004e-14,5.3895791583166336e-14,0.0,0.0,0.185369348,0.185369348,0.185369348,0.237590999,0.187316412,0.7807807807807785,0.042265018,0.957734982,0.186343413,0.113943028,0.001911911911911912,1.2646156156156157e-13,0.023548387,7.49025078369906e-14,0.926098421,0.81602556,0.78177373,0.190740851,2.32041067357513e-12,0.044822735,0.390074751,0.0,0.947779834,0.0,2.9745100000000004e-14,2.1751100000000214e-14,1.96086e-14,0.947779834,0.665894049,0.637070034,0.008803518,0,0.844944153,3.4074134419552284e-14,0.090386491,5,0
0.500073124,0.548517226,0.545157664,1.1251151151151152e-14,0.007995991983967936,3.1518282828282826e-13,0.260856362,0.182293203,0.182293203,0.182293203,0.21896568,0.174813587,0.7657657657657634,0.066360311,0.933639689,0.173825503,0.112443778,9.74395995995996e-13,8.397957957957957e-14,0.024032258,5.973870428422153e-13,0.829175535,0.46495025,0.446035222,0.040090724,4.343284974093265e-13,0.050390831,0.330912791,0.5893037336024218,0.697639264,3.4644622641509433e-13,1.65681e-14,7.931400000000077e-15,0.41500000000000004,0.697639264,0.645973439,0.542879321,0.017501068,0,0.80466915,7.938034623218003e-14,0.058110985,5,0
0.550431434,0.612843437,0.596231062,1.6112712712712712e-14,1.1517535070140281e-14,4.162030303030303e-13,0.164085434,0.187981965,0.187981965,0.187981965,0.246478207,0.202831965,0.7387387387387361,0.128881096,0.871118904,0.201681623,0.169415292,1.1399399399399399e-14,2.298269269269269e-13,0.042096774,1.6432225705329155e-13,0.894131231,0.678132009,0.788833894,0.058191035,3.849494300518135e-13,0.082828342,0.355060329,8.334645812310797e-13,0.604613239,6.623493710691824e-13,1.9234499999999998e-14,6.949800000000069e-15,0.394,0.604613239,0.623612555,0.624947352,0.016295646,0,0.840034445,2.4769460285132636e-13,0.028795265,5,0
0.649539317,0.682075883,0.671502757,1.0244044044044043e-14,0.5511022044088176,0.0,0.237777103,0.221988117,0.221988117,0.221988117,0.29393968,0.252391353,0.6946946946946916,0.075248662,0.924751338,0.251481789,0.175412294,1.0443043043043044e-14,4.505665665665666e-14,0.034516129,6.758032392894463e-13,0.872288289,0.559757616,0.682485941,0.399627083,2.930982694300518e-12,0.074661355,0.393823464,9.709185671039355e-13,0.920712148,0.0,1.54959e-14,3.0578000000000317e-15,2.55745e-14,0.920712148,0.659504273,0.697721047,0.016977489,0,0.882048873,1.384144602851338e-13,0.051139094,5,0
0.558280115,0.624727431,0.61186359,1.468898898898899e-14,1.1109218436873747e-14,0.0,0.081384756,0.188234798,0.188234798,0.188234798,0.24354732,0.194772916,0.6446446446446411,0.04459292,0.95540708,0.193808913,0.140929535,1.3751951951951951e-14,6.80015015015015e-14,0.026935484,4.138729362591432e-13,0.939312799,0.788552891,0.824153379,0.517937861,6.5617904663212436e-12,0.043021248,0.404647871,7.87958526740666e-13,0.865355025,0.0,2.31266e-14,1.2690400000000124e-14,3.9831699999999996e-14,0.865355025,0.655381993,0.663152339,0.007995464,0,0.851030246,1.5683604887983868e-13,0.085873495,5,0
0.530346609,0.584223724,0.578885379,1.5661261261261262e-14,0.07014028056112225,1.1243545454545455e-12,0.190403887,0.184947958,0.184947958,0.184947958,0.230594687,0.186487911,0.8078078078078058,0.080478883,0.919521117,0.182972626,0.172413793,1.071081081081081e-14,2.7185485485485484e-14,0.039193548,6.892543364681295e-13,0.882547838,0.50781888,0.65149533,0.200807304,2.0447190673575128e-12,0.053643773,0.350736819,1.5209786074672048e-12,0.617024352,4.0726037735849053e-13,1.5956200000000002e-14,2.733800000000027e-15,1.3819700000000002e-14,0.617024352,0.670864488,0.591470636,0.012729427,0,0.820541883,5.4742464358452697e-14,0.047719914,5,0
