ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Per Share Net profit before tax (Yuan ¥),Total Asset Growth Rate,Debt ratio %,Net worth/Assets,Net profit before tax/Paid-in capital,Total Asset Turnover,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Current Liability,Current Liabilities/Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Cash Turnover Rate,Current Liability to Liability,Cash Flow to Total Assets,CFO to Assets,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,Equity to Liability,Cluster_ID,Bankrupt?
0.484863257,0.543065853,0.539161625,0.7187187187187187,0.0,6.333969696969697e-13,0.065492459,0.171505626,0.171505626,0.171505626,0.2149948,0.170445131,0.5915915915915875,0.137739215,0.862260785,0.169474399,0.190404798,1.8304004004004006e-14,1.7265365365365365e-14,0.048064516,1.6540527690700102e-12,0.762491419,0.298381462,0.398455602,0.072570695,3.602430051813472e-13,0.110539449,0.354793712,5.060268415741674e-13,0.759631483,8.949864779874214e-13,0.7120000000000001,0.5559999999999955,0.401,0.759631483,0.657905191,0.627771356,0.043113438,0,0.796970121,8.536384928716992e-14,0.02672652,4,0
0.561448837,0.619494113,0.603940254,0.5755755755755756,0.23647294589178355,3.566010101010101e-13,0.185949995,0.179469892,0.179469892,0.179469892,0.236361917,0.191910823,0.916916916916916,0.062792877,0.937207123,0.190415504,0.404797601,1.5264804804804805e-13,2.0044544544544542e-13,0.064677419,8.721538140020899e-13,0.905561819,0.789033484,0.775157817,0.079984839,6.64920310880829e-13,0.065814443,0.318287861,1.4482593340060545e-13,0.963860554,0.0,0.775,0.8489999999999984,0.246,0.963860554,0.592496829,0.517308578,0.013136444,0,0.841028094,2.965040733197586e-14,0.061450434,4,0
0.480865792,0.520224597,0.526955404,3.113733733733734e-14,0.0,2.6265252525252525e-13,0.0,0.16885087,0.16885087,0.16885087,0.211402099,0.167357084,0.6276276276276239,0.076337032,0.923662968,0.166360003,0.037481259,0.001911911911911912,0.24224224224224225,0.014354839,2.169283908045977e-12,0.720728356,0.062585474,0.059958513,0.058288317,5.959626943005181e-13,0.053421982,0.34609145,0.0,0.646728164,3.371621488469602e-12,0.5840000000000001,0.6719999999999966,1.65891e-14,0.646728164,0.658648265,0.578364506,0.127267982,0,0.788511237,1.463572301425677e-13,0.050388693,4,0
0.495685663,0.550915831,0.542962685,0.5825825825825826,0.0,6.788555555555556e-13,0.392448628,0.177447221,0.177447221,0.177447221,0.217831143,0.176621225,0.5555555555555511,0.121292741,0.878707259,0.175657944,0.347826087,2.061831831831832e-14,7.390810810810811e-14,0.076612903,5.977652037617555e-13,0.825695871,0.394951276,0.577189304,0.008772791,5.0868704663212436e-14,0.094563303,0.36104354,1.043688698284561e-12,0.734899301,5.189394129979035e-13,0.511,0.35999999999999355,0.0258,0.734899301,0.643428364,0.645146286,0.025494302,0,0.804194657,5.800494908350365e-13,0.030800865,4,0
0.496563155,0.559201919,0.546496065,0.6606606606606606,0.0,1.858767676767677e-13,0.176029963,0.184400152,0.184400152,0.184400152,0.223220195,0.178278226,0.6456456456456421,0.068567282,0.931432718,0.177211372,0.070464768,1.1858358358358358e-14,2.6503903903903904e-14,0.019032258,3.4022366771159873e-12,0.778183283,0.109879788,0.163186457,0.009159559,2.382715025906736e-13,0.020707101,0.353337298,1.364029767911201e-12,0.271953814,2.18544213836478e-12,0.859,0.600999999999996,0.14100000000000001,0.271953814,0.640478275,0.593659,0.019431853,0,0.812064216,1.3730879837067351e-12,0.056220247,4,0
0.497733145,0.566343218,0.550725414,0.5925925925925926,0.24849699398797595,3.464989898989899e-13,0.085433748,0.203910497,0.203910497,0.203910497,0.240900066,0.19371846,0.7177177177177149,0.190222813,0.809777187,0.191968931,0.370314843,1.7424224224224224e-14,1.2133496496496497e-12,0.131129032,1.4817680250783698e-13,0.83115297,0.734076866,0.93588306,0.066280918,1.8349533678756478e-13,0.198584111,0.331943389,5.830256306760848e-13,0.999861692,0.0,0.9600000000000001,0.7789999999999977,0.203,0.999861692,0.625011804,0.511321959,0.033175212,0,0.813044802,1.2169928716904404e-13,0.018331275,4,0
0.440891142,0.506378107,0.489694309,0.9429429429429429,0.21943887775551102,3.071010101010101e-13,0.0,0.180818339,0.180818339,0.180818339,0.207336674,0.16457031,0.5745745745745703,0.040934789,0.959065211,0.163607571,0.172413793,6.737093093093093e-13,2.078437837837838e-12,0.031290323,3.7532706374085683e-14,0.849794586,0.482606985,0.464771905,0.100020744,1.6450867357512953e-12,0.033028432,0.349356429,3.606226034308779e-14,0.717547427,0.0,0.9450000000000001,4.4230000000000484e-16,0.603,0.717547427,0.638380084,0.576951872,0.010958225,0,0.78063034,3.817403258655843e-14,0.093152265,4,0
0.521961683,0.569559529,0.5720863,1.306846846846847e-14,0.0969939879759519,7.97049494949495e-13,0.214394169,0.184147318,0.184147318,0.184147318,0.227758344,0.183399864,0.6846846846846815,0.13683224,0.86316776,0.182407058,0.220389805,1.0156156156156156e-14,2.4686486486486486e-14,0.054032258,1.0623592476489028e-12,0.769886691,0.185380737,0.409274953,0.041120424,2.1368642487046634e-13,0.105570898,0.35268684,1.0899494450050453e-12,0.729551469,9.358383647798742e-13,0.658,0.27799999999999275,0.0207,0.729551469,0.650962305,0.61802129,0.040092479,0,0.813149487,2.6191109979633673e-13,0.026921916,4,0
0.463364696,0.494494113,0.51330371,0.3793793793793794,0.05440881763527054,4.2226464646464644e-13,0.0,0.154523619,0.154144368,0.154144368,0.204783965,0.156285305,0.5625625625625582,0.201771624,0.798228376,0.156172234,0.097451274,2.694914914914915e-14,1.3251951951951952e-14,0.038870968,7.326106896551725e-12,0.751484002,0.163369629,0.202069932,0.004313979,3.7702901554404144e-14,0.062578466,0.345192333,3.604657921291625e-13,0.287460631,4.292605136268343e-12,0.6940000000000001,0.5949999999999959,0.0453,0.287460631,0.642417017,0.594035023,0.047515907,0,0.768874463,1.650075152749508e-12,0.017057834,4,0
0.473845854,0.496511121,0.523903849,2.932002002002002e-14,0.0,3.656929292929293e-13,0.0,0.167460284,0.167460284,0.167460284,0.216129337,0.162687354,0.07137137137136207,0.119478792,0.880521208,0.161571526,0.15892054,9.048718718718719e-14,1.5341981981981983e-13,0.045967742,1.0816509926854754e-13,0.750674761,0.364332175,0.377539014,0.088867815,4.155934715025907e-13,0.117364318,0.3192595,1.206606458123108e-13,0.928639996,0.0,0.899,0.920999999999999,0.63,0.928639996,0.465587336,0.481252414,0.048289067,0,0.77651,1.1602830957230261e-13,0.031310653,4,0
0.510944279,0.583842128,0.566679158,2.041871871871872e-14,0.187374749498998,2.1416262626262627e-13,0.024597631,0.165816864,0.165816864,0.165816864,0.230216508,0.182797319,0.7947947947947928,0.146808961,0.853191039,0.181849031,0.170914543,1.5683683683683682e-14,1.3098996996996996e-12,0.045322581,3.544221525600836e-14,0.687119422,0.184584214,0.261366637,0.072214956,2.593976165803109e-13,0.152943592,0.343542045,2.7488920282542884e-13,0.99173715,0.0,0.5630000000000001,0.4159999999999941,0.499,0.99173715,0.670277602,0.578322525,0.090342026,0,0.823773602,4.531761710794344e-14,0.024859377,4,0
0.440501146,0.507086786,0.49049735,0.6006006006006006,0.15130260521042083,1.767858585858586e-13,0.0,0.200707935,0.200707935,0.200707935,0.203838518,0.160578444,0.8738738738738726,0.108262539,0.891737461,0.161021039,0.286356822,3.452322322322322e-14,1.753045045045045e-13,0.058387097,1.0547854754440962e-12,0.824024601,0.476970797,0.583575755,0.107456154,5.989165803108808e-13,0.098397919,0.350635876,6.389437941473259e-13,0.855611384,2.5089507337526203e-13,0.8210000000000001,0.702999999999997,0.459,0.855611384,0.597113439,0.599928066,0.026244962,0,0.783552834,3.3573219959267143e-12,0.034872503,4,0
0.511870521,0.559965111,0.559344719,0.7267267267267268,0.10521042084168336,6.303656565656565e-13,0.093531734,0.170410012,0.170410012,0.170410012,0.221707478,0.176319952,0.5975975975975936,0.098285818,0.901714182,0.175333685,0.086956522,2.7102102102102102e-14,1.2570470470470471e-14,0.023064516,7.46907868338558e-12,0.751453885,0.151950626,0.178157249,0.023791736,2.351933678756477e-13,0.055269725,0.360453037,2.916206861755802e-13,0.522919878,2.561995178197065e-12,0.7120000000000001,0.6479999999999964,0.28800000000000003,0.522919878,0.623376118,0.62849288,0.047431887,0,0.811276091,9.330164969450198e-13,0.038681893,4,0
0.531857846,0.587331007,0.572300444,1.3589289289289289e-14,0.44188376753507014,2.576020202020202e-13,0.241724871,0.282752518,0.282752518,0.282752518,0.26179446,0.21955261,0.6066066066066026,0.059255676,0.940744324,0.218595883,0.209895052,1.468908908908909e-14,1.176017017017017e-13,0.039032258,4.019188087774295e-13,0.849413608,0.372481919,0.50035394,0.182255836,2.2390128497409327e-12,0.044381174,0.366228655,1.5960774974772956e-12,0.683694221,0.0,0.8390000000000001,0.6459999999999964,0.922,0.683694221,0.664706689,0.615736215,0.01371671,0,0.829871379,2.313792260692488e-13,0.065101786,4,0
0.482523278,0.527365896,0.526955404,0.4644644644644645,0.037474949899799596,2.2022424242424243e-13,0.0,0.175298133,0.175298133,0.175298133,0.214143897,0.170143858,0.6216216216216178,0.021979019,0.978020981,0.169180303,0.136431784,2.4233233233233233e-14,2.218758758758759e-14,0.02516129,1.4647560083594566e-12,0.841279967,0.313258743,0.372033014,0.025242675,9.543869430051814e-13,0.014098069,0.35931188,2.4618628657921294e-12,0.53259988,0.0,0.991,0.8719999999999986,0.197,0.53259988,0.638295309,0.580005877,0.005793984,0,0.79379643,2.2582790224032817e-13,0.163346659,4,0
0.406668942,0.467291758,0.453450399,1.7675375375375375e-14,0.0,5.879373737373737e-13,0.0,0.151531752,0.151531752,0.151531752,0.175002364,0.141372298,0.46746746746746215,0.221452973,0.778547027,0.140351406,0.148425787,1.4784684684684685e-14,2.286906906906907e-14,0.063870968,3.0842226750261235e-12,0.676279736,0.227439327,0.370091194,0.04992772,1.3829461139896376e-13,0.198480138,0.336048548,3.816635721493441e-13,0.85879677,0.0,0.782,0.4859999999999948,0.321,0.85879677,0.625578881,0.531929133,0.083357788,0,0.746585997,9.689236252545923e-14,0.015185546,4,1
0.522010432,0.572121675,0.569998394,0.03283283283283283,0.01533066132264529,3.7175454545454545e-13,0.221581132,0.177573638,0.177573638,0.177573638,0.230405597,0.185508775,0.5895895895895854,0.136046195,0.863953805,0.184510972,0.269865067,1.3158958958958958e-14,3.483373373373373e-14,0.063709677,1.9733062695924765e-12,0.815042809,0.30779333,0.526214404,0.044375798,2.677615544041451e-13,0.090854138,0.357832924,1.2637482341069626e-12,0.629675259,8.114263102725367e-13,0.649,0.37799999999999373,0.17300000000000001,0.629675259,0.645725265,0.640441418,0.026857309,0,0.818261506,1.9846079429735438e-13,0.027099783,4,0
0.471554624,0.572176188,0.524492746,0.6466466466466466,0.0043687374749499,4.3640707070707074e-13,0.006478389,0.190973832,0.190973832,0.190973832,0.213671173,0.193492506,0.6096096096096056,0.204069293,0.795930707,0.192474172,0.232383808,6.738238238238238e-14,2.4391181181181184e-13,0.099677419,5.201262277951933e-13,0.765767195,0.371799873,0.404965516,0.017743714,8.942839378238342e-14,0.108865945,0.322818121,2.2253814328960648e-13,0.504711015,2.553024842767296e-12,0.5730000000000001,0.5709999999999956,0.0809,0.504711015,0.628647565,0.447730138,0.041783288,0,0.815757783,7.267412321792334e-12,0.016820273,4,0
0.485058256,0.546009594,0.532737299,2.400700700700701e-14,0.0,3.071010101010101e-13,0.256098795,0.173317601,0.173317601,0.173317601,0.219816583,0.176771861,1.119119119119136e-16,0.168969374,0.831030626,0.174979262,0.460269865,1.4880380380380382e-14,7.527871871871871e-13,0.125645161,8.618432601880877e-14,0.853768796,0.688357794,0.943644457,0.016733308,5.236839378238342e-14,0.175613155,0.326969394,8.05170736629667e-13,0.992796908,0.0,0.875,0.6559999999999965,0.046900000000000004,0.992796908,0.645392783,0.490022724,0.029070089,0,0.803120788,4.79529531568233e-14,0.021118641,4,0
0.463169697,0.537232883,0.515016864,1.5302402402402402e-14,0.0,2.394181818181818e-13,0.164591558,0.172601239,0.172601239,0.172601239,0.211402099,0.17089704,0.6336336336336299,0.161108928,0.838891072,0.169851444,0.106446777,1.3044244244244244e-14,1.6432432432432432e-14,0.033870968,2.7174834900731455e-12,0.773373941,0.210499713,0.278389559,0.038818966,3.4532310880829017e-13,0.061472423,0.342958623,6.179135216952573e-13,0.355451001,2.806664465408805e-12,0.9660000000000001,0.7589999999999975,0.394,0.355451001,0.638306147,0.576593181,0.034115333,0,0.797369558,7.637219959266881e-13,0.022328747,4,0
0.474479598,0.537232883,0.525295787,3.373023023023023e-14,2.2711723446893787e-14,3.616525252525253e-13,0.573438607,0.159959547,0.159959547,0.159959547,0.214900255,0.170746404,0.5885885885885844,0.106781147,0.893218853,0.169791117,0.04197901,0.7387387387387387,3.029019019019019e-14,0.016290323,6.125870428422152e-13,0.692915694,0.040696006,0.099813812,0.012625557,7.149626943005181e-14,0.096839939,0.336530349,3.118378405650858e-13,0.853280872,0.0,0.882,0.36899999999999367,0.317,0.853280872,0.622662326,0.550161869,0.144122341,0,0.797167752,2.467954175152775e-13,0.035394668,4,0
0.492078194,0.563617532,0.546603137,0.8718718718718719,0.3096192384769539,2.697242424242424e-13,0.019232716,0.184779402,0.184779402,0.184779402,0.228231067,0.181366273,0.7027027027026997,0.133688061,0.866311939,0.179790363,0.256371814,8.838318318318318e-14,6.5547997997998e-13,0.060645161,8.917293625914316e-14,0.76443116,0.476856331,0.493047371,0.052719679,2.107039378238342e-13,0.137409705,0.335330903,1.3100706357214935e-13,0.97569023,2.818616352201258e-14,0.6940000000000001,0.7239999999999972,0.231,0.97569023,0.622300781,0.54147898,0.043422004,0,0.814414899,2.1958676171079657e-13,0.027638002,4,0
0.491103203,0.559092891,0.54167782,0.44544544544544545,0.02214428857715431,3.7074444444444446e-13,0.125113878,0.236610341,0.236610341,0.236610341,0.232107403,0.185734729,0.6536536536536501,0.090606766,0.909393234,0.184918181,0.155922039,5.831651651651652e-14,1.6311271271271272e-13,0.033870968,1.0892665621734588e-12,0.757194724,0.309587898,0.328928029,0.047856599,2.7585398963730567e-13,0.095128686,0.356573727,1.6873844601412713e-13,0.983463174,0.0,0.755,0.7599999999999975,0.335,0.983463174,0.649138301,0.612114221,0.044824219,0,0.811593015,5.268596741344249e-13,0.042171139,4,0
0.540291522,0.566179677,0.583917769,0.35735735735735735,0.07144288577154309,5.697535353535354e-13,0.0,0.163372804,0.163372804,0.163372804,0.223409284,0.177073134,0.6156156156156117,0.177646098,0.822353902,0.176080235,0.145427286,2.626056056056056e-14,1.1055955955955956e-14,0.050967742,6.096977847439916e-12,0.736887083,0.260976343,0.333822151,0.02690603,1.2369243523316062e-13,0.119397922,0.344052493,3.487744702320888e-13,0.637815403,2.125185429769392e-12,0.8130000000000001,0.6639999999999966,0.197,0.637815403,0.647910102,0.584059834,0.055467313,0,0.80929496,4.347098778004118e-13,0.01990035,4,0
0.466045922,0.518916267,0.519942181,0.8458458458458459,0.07314629258517034,2.858868686868687e-13,0.0,0.172306266,0.172306266,0.172306266,0.21102392,0.167206447,0.5895895895895854,0.057623122,0.942376878,0.166246889,0.181409295,2.1364264264264266e-14,2.551951951951952e-14,0.033870968,7.840051201671892e-13,0.833762767,0.35148012,0.444691121,0.033640321,4.0912797927461135e-13,0.044835467,0.356172188,1.1887354187689202e-12,0.709289231,0.0,0.856,0.705999999999997,0.195,0.709289231,0.648275919,0.594816754,0.015603794,0,0.788567193,7.674949083503134e-14,0.066920465,4,0
0.491688198,0.546663759,0.539696986,0.5715715715715716,0.06633266533066132,2.7982626262626267e-13,0.296285049,0.175129577,0.175129577,0.175129577,0.223976553,0.176018679,0.6206206206206168,0.163467062,0.836532938,0.175175326,0.332833583,1.447867867867868e-14,4.473862862862863e-13,0.092741935,3.055293625914316e-13,0.88501201,0.552608369,0.826770001,0.0393097,2.059679792746114e-13,0.104700174,0.340651881,1.41053824419778e-12,0.606124429,8.422703354297693e-13,0.883,0.059999999999990596,0.00127,0.606124429,0.639706655,0.564591259,0.019700275,0,0.80316921,1.6861975560081637e-13,0.021955063,4,0
0.495003169,0.565743567,0.550243589,0.7097097097097097,0.31462925851703405,2.4042828282828286e-13,0.007186962,0.187139185,0.187139185,0.187139185,0.227663799,0.180462454,0.5635635635635592,0.085437011,0.914562989,0.179036272,0.176911544,3.2687067067067065e-13,8.700860860860861e-14,0.036774194,8.060383490073145e-13,0.794249471,0.451856892,0.442281985,0.138691572,8.600316062176166e-13,0.088393262,0.355860467,5.2722704339051465e-14,0.966273728,0.0,0.858,0.9379999999999993,0.809,0.966273728,0.624464372,0.607520295,0.03106235,0,0.817458149,1.7966303462321977e-13,0.044839752,4,0
0.479013309,0.530854775,0.53257669,0.5415415415415415,0.0,5.808666666666667e-13,0.0,0.147191437,0.147191437,0.147191437,0.211307554,0.167658357,0.6146146146146108,0.210508813,0.789491187,0.166676721,0.077961019,1.5377677677677677e-14,0.5305305305305306,0.037580645,3.6085402298850573e-12,0.68929055,0.110892526,0.17179904,0.01396277,6.231336787564767e-14,0.123007423,0.343419751,2.6488849646821393e-13,0.55451046,1.5485730607966458e-12,0.786,0.5239999999999951,0.19,0.55451046,0.64034779,0.583310187,0.109193662,0,0.790366215,7.658291242362603e-13,0.016185484,4,0
0.464095939,0.530854775,0.514267359,1.9307507507507506e-14,0.0,7.384575757575758e-13,0.0,0.167460284,0.167460284,0.167460284,0.212631181,0.16961663,0.6626626626626593,0.028781328,0.971218672,0.168675062,0.152923538,7.503293293293293e-14,2.105165165165165e-14,0.027096774,1.407380355276907e-12,0.795481994,0.20571108,0.228195801,0.022031629,5.581478756476685e-13,0.02127531,0.531802263,7.137376387487387e-13,0.634752139,5.367885744234801e-13,0.502,0.4969999999999949,0.0159,0.634752139,0.647153214,0.763991244,0.014360912,0,0.795701438,5.763014256619204e-14,0.128911853,4,0
0.520791693,0.579099433,0.564323572,0.5985985985985987,0.0,8.031111111111111e-13,0.254074299,0.180902617,0.180902617,0.180902617,0.236551007,0.193567824,0.7787787787787765,0.171085649,0.828914351,0.192602368,0.545727136,2.9033933933933936e-14,2.228752952952953e-12,0.151290323,4.4591745036572624e-14,0.858408108,0.773846892,0.971765212,0.064483708,1.9794797927461141e-13,0.179046732,0.326529593,6.40309687184662e-13,1.0,0.0,0.656,0.5499999999999954,0.138,1.0,0.643634548,0.486681947,0.028782494,0,0.819891318,1.903298370672117e-13,0.02080915,4,0
0.443036123,0.482828173,0.492371112,0.3253253253253253,0.0,2.7780606060606064e-13,0.0,0.155956344,0.155956344,0.155956344,0.201096719,0.159674625,0.5715715715715672,0.143543852,0.856456148,0.158781389,0.134932534,0.7227227227227228,1.1055955955955956e-14,0.036612903,2.6753708463949843e-12,0.745301531,0.102521482,0.362645096,0.010392877,4.801170984455958e-14,0.118814884,0.343951837,1.105919576185671e-12,0.784750183,2.8098123689727466e-13,0.9470000000000001,0.22999999999999227,0.0801,0.784750183,0.64272465,0.579930709,0.050869004,0,0.764641757,3.930068228105947e-13,0.025504586,4,0
0.453127285,0.514991278,0.501954066,1.0521921921921922e-14,0.03917835671342685,3.0104040404040407e-13,0.0,0.165732586,0.165732586,0.165732586,0.2050676,0.162235445,0.6616616616616583,0.190676301,0.809323699,0.161217103,0.142428786,2.0121021021021022e-14,5.1493293293293294e-14,0.046290323,5.461144200626959e-13,0.761827732,0.266422767,0.334310161,0.049326939,2.952662176165803e-13,0.091587326,0.344746756,4.2849868819374366e-13,0.452497288,3.088713102725367e-12,0.861,0.0716999999999907,0.038,0.452497288,0.65709586,0.58971468,0.042467458,0,0.784048839,4.0042372708758046e-13,0.0182782,4,0
0.516257983,0.559583515,0.562878098,0.5085085085085085,0.2875751503006012,2.6871414141414145e-13,0.109525256,0.235051199,0.235051199,0.235051199,0.235794649,0.18867214,0.6786786786786755,0.128306678,0.871693322,0.187715859,0.113943028,2.666226226226226e-14,1.7038238238238238e-14,0.03,1.577469592476489e-12,0.765651069,0.258973767,0.286932833,0.111188071,8.367300518134715e-13,0.072753627,0.352720484,2.6454096871846617e-13,0.531826005,2.0238492662473795e-12,0.9580000000000001,0.910999999999999,1.08901e-14,0.531826005,0.666644048,0.614929278,0.039200686,0,0.811390703,4.656499694501066e-12,0.028936381,4,0
