ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Per Share Net profit before tax (Yuan ¥),Total Asset Growth Rate,Debt ratio %,Net worth/Assets,Net profit before tax/Paid-in capital,Total Asset Turnover,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Current Liability,Current Liabilities/Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Cash Turnover Rate,Current Liability to Liability,Cash Flow to Total Assets,CFO to Assets,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,Equity to Liability,Cluster_ID,Bankrupt?
0.532442841,0.585641082,0.576958081,1.0244044044044043e-14,0.20040080160320642,4.3337676767676766e-13,0.226136249,0.18035481,0.18035481,0.18035481,0.233525574,0.18950064,0.5795795795795754,0.105209058,0.894790942,0.188530277,0.193403298,0.9219219219219219,6.928878878878879e-14,0.044354839,6.268522466039707e-13,0.807314891,0.305439848,0.54477219,0.014125207,7.364953367875648e-14,0.105216004,0.365008471,1.1902719475277499e-12,0.941530347,0.0,0.09920000000000001,0.5529999999999955,0.076,0.941530347,0.645064582,0.648507801,0.03007129,0,0.827488193,6.695101832993959e-14,0.035959005,7,0
0.487739482,0.561164413,0.547727394,1.8115215215215217e-14,0.007334669338677355,1.6062222222222224e-13,0.0,0.176309469,0.176309469,0.176309469,0.224638366,0.176545906,0.5205205205205157,0.095020709,0.904979291,0.175605158,0.178410795,0.7577577577577578,4.3087787787787786e-14,0.040645161,7.302271682340648e-13,0.862667237,0.575598442,0.71542143,0.195897149,1.1241109844559585e-12,0.095560317,0.348709253,8.518974772956609e-13,0.943271438,0.0,1.40419e-14,1.6156000000000162e-15,1.09423e-14,0.943271438,0.616856542,0.589748369,0.02077711,0,0.815062637,4.346466395112061e-14,0.040098028,7,0
0.63086823,0.712440035,0.700626372,1.828888888888889e-14,0.779559118236473,0.0,0.0,0.190847415,0.190847415,0.190847415,0.267088967,0.213903743,7.76116116116124e-15,0.09952535,0.90047465,0.21085891,0.302848576,0.7607607607607607,1.6084094094094093e-13,0.060967742,3.5557816091954026e-13,0.885830032,0.514850401,0.821061066,0.097417132,5.237240414507772e-13,0.102030152,0.343137732,1.595552068617558e-12,0.963433723,0.0,1.45982e-14,0.0921999999999909,0.492,0.963433723,0.663991679,0.572687534,0.019326864,0,0.871474776,2.997331975560112e-14,0.038165106,7,0
0.570711256,0.646478413,0.630226458,1.1216416416416416e-14,0.005360721442885771,0.050505050505050504,0.028849074,0.219164806,0.219164806,0.219164806,0.266332608,0.214205016,0.9219219219219211,0.070199837,0.929800163,0.211364151,0.202398801,0.8318318318318318,1.250984984984985e-13,0.038870968,2.273494252873563e-13,0.904796159,0.593186447,0.794745664,0.283320436,2.13401896373057e-12,0.072687351,0.376660929,1.5442384460141272e-12,0.957744307,0.0,1.75343e-14,3.3359000000000328e-15,1.74614e-14,0.957744307,0.720949476,0.649028437,0.014167481,0,0.85515515,7.124857433808626e-14,0.054891814,7,0
0.451518549,0.511284344,0.497938862,5.424154154154154e-14,0.05781563126252505,2.6265252525252525e-13,0.0,0.157810459,0.157810459,0.157810459,0.207903943,0.165850719,0.6006006006005966,0.155636847,0.844363153,0.164889526,0.07946027,0.5675675675675675,1.628098098098098e-14,0.026290323,1.334232079414838e-12,0.723820327,0.240236528,0.347978015,0.017977021,7.133948186528498e-14,0.138393416,0.341181334,4.233091826437941e-13,0.845762118,4.361745283018868e-13,1.67955e-14,1.833200000000019e-15,0.24100000000000002,0.845762118,0.643654103,0.567251706,0.061728645,0,0.782545024,7.275906313645697e-14,0.023244321,7,0
0.551601423,0.605211513,0.587986509,1.3936536536536537e-14,0.2955911823647295,4.545909090909091e-13,0.250632655,0.291854536,0.291854536,0.291854536,0.279947055,0.239361301,0.7117117117117088,0.072164948,0.927835052,0.237749793,0.113943028,0.8468468468468469,2.0975975975975974e-14,0.025483871,1.313044409613375e-12,0.831576392,0.415486083,0.510126669,0.145546257,1.1820425906735751e-12,0.067378868,0.372936559,8.240773965691221e-13,0.864078891,1.438014675052411e-13,1.82257e-14,5.213400000000051e-15,1.4411599999999998e-14,0.864078891,0.670018384,0.642268949,0.020503771,0,0.837905305,1.4835386965376934e-13,0.053383374,7,0
0.489933213,0.552442215,0.538626265,1.5140440440440442e-14,0.5991983967935871,2.0103030303030304e-13,0.189695313,0.184610847,0.184610847,0.184610847,0.218587501,0.17722377,9.605005005005101e-15,0.034404571,0.965595429,0.172980921,0.076461769,0.9529529529529529,3.5515215215215214e-14,0.019193548,1.0384509926854754e-12,0.955822589,0.827791973,0.855455775,0.798701978,1.2720675647668394e-11,0.034124018,0.351401425,8.998772956609485e-13,0.86951719,2.4777777777777778e-14,6.62996e-14,5.488190000000055e-14,1.629089e-13,0.86951719,0.970411078,0.577651112,0.006058359,0,0.804652142,1.5027596741344348e-13,0.109622855,7,0
0.45371228,0.503706934,0.498474222,4.39973973973974e-14,1.7505911823647295e-14,0.0,0.0,0.164257722,0.164257722,0.164257722,0.208471211,0.166603901,0.636636636636633,0.060102186,0.939897814,0.16567378,0.067466267,0.5695695695695696,1.8022622622622625e-14,0.017903226,4.63842946708464e-13,0.858572164,0.449040152,0.536666527,0.103749913,1.249977409326425e-12,0.045263663,0.354954185,1.1613592330978809e-12,0.688093229,0.0,3.19457e-14,1.719530000000017e-14,1.6563200000000002e-14,0.688093229,0.648990083,0.593552999,0.013037727,0,0.780049927,3.0562321792261006e-14,0.064189076,7,0
0.247501584,0.292084605,0.275014722,1.551081081081081e-14,0.0,3.697343434343434e-13,0.0,0.136445999,0.136445999,0.136445999,0.121206391,0.098516231,0.3113113113113044,0.247362215,0.752637785,0.105459618,0.073463268,0.5525525525525525,8.026906906906907e-14,0.030645161,2.6088505747126436e-13,0.769496644,0.689309119,0.885368493,0.007355356,1.604238341968912e-14,0.252194988,0.337514661,4.442641775983855e-13,0.980719053,0.0,3.65209e-14,1.8805700000000185e-14,0.0813,0.980719053,0.627984425,0.539795222,0.044597122,0,0.603821761,6.104186354378881e-13,0.013169627,7,1
0.628577,0.675370693,0.65720863,0.08798798798798799,0.5290581162324649,0.0,0.219050511,0.301377944,0.301377944,0.301377944,0.325328543,0.282895232,0.6926926926926896,0.021434834,0.978565166,0.282060176,0.139430285,0.7037037037037037,5.921731731731731e-14,0.025645161,1.5738455590386624e-12,0.936276988,0.633145091,0.7563972,0.599872669,1.2667273264248706e-11,0.025619771,0.455348486,2.864331786074672e-12,0.987094031,0.0,2.2105399999999998e-14,8.90070000000009e-15,4.81455e-14,0.987094031,0.602776064,0.657702305,0.005117327,0,0.868281111,4.1081720977597163e-13,0.166844783,7,0
0.533417833,0.613606629,0.596445206,1.3357857857857858e-14,0.5460921843687374,1.9800000000000001e-13,0.0,0.185495765,0.185495765,0.185495765,0.246478207,0.194245688,0.9609609609609605,0.133113644,0.866886356,0.193296132,0.203898051,0.6006006006006006,6.716856856856857e-14,0.046612903,6.837183908045977e-13,0.870384843,0.510412716,0.790766671,0.214951177,1.0718129533678757e-12,0.11004339,0.356751083,1.3623034308779011e-12,0.782033577,3.2267578616352204e-13,1.7613300000000002e-14,1.4765000000000152e-15,1.3369000000000001e-14,0.782033577,0.647265519,0.634184976,0.021665109,0,0.837381636,5.546038696537734e-14,0.027768954,7,0
0.456101009,0.531236372,0.514695648,1.8277277277277278e-14,1.5311322645290582e-14,0.0,0.0,0.217015718,0.217015718,0.217015718,0.214049352,0.167884311,4.629329329329374e-15,0.052997551,0.947002449,0.167121635,0.125937031,0.934934934934935,8.377512512512512e-13,0.026129032,3.400835945663532e-14,0.817096936,0.360256492,0.426014928,0.111454104,1.0542230051813473e-12,0.057784567,0.363369843,6.926020181634712e-13,0.991999444,0.0,1.7635700000000002e-14,5.330000000000055e-15,1.27854e-14,0.991999444,0.648731214,0.605543378,0.021031748,0,0.796115461,1.5683940936863706e-13,0.07267781,7,0
0.438356164,0.478249019,0.487981155,1.5175075075075076e-14,0.4559118236472946,4.4549898989898987e-13,0.0,0.15941174,0.15941174,0.15941174,0.199678548,0.156134669,0.64364364364364,0.134353176,0.865646824,0.156971571,0.053973013,0.9219219219219219,0.06356356356356356,0.02016129,1.6057529780564265e-12,0.732480573,0.222587567,0.28381883,0.102353555,5.153048704663212e-13,0.108984207,0.340225865,3.2167255297679113e-13,0.767435475,7.663585953878406e-13,2.1352e-14,7.156500000000073e-15,2.0874199999999998e-14,0.767435475,0.676581801,0.562720793,0.059377325,0,0.761751414,7.221221995926755e-14,0.027486357,7,0
0.491931946,0.548844309,0.542320253,1.2177177177177178e-14,0.046993987975951904,6.041010101010101e-13,0.248506934,0.203236273,0.203236273,0.203236273,0.219816583,0.178353544,0.6246246246246209,0.115578801,0.884421199,0.177339567,0.094452774,0.8678678678678678,1.188888888888889e-14,0.026935484,1.5107028213166144e-12,0.791459237,0.260332696,0.36809456,0.019752553,1.5726031088082902e-13,0.068741729,0.347874511,8.554876892028255e-13,0.556766534,6.464385744234801e-13,1.4996e-14,8.424000000000091e-16,0.226,0.556766534,0.644944746,0.591815297,0.028957882,0,0.804724179,1.8126379837067396e-12,0.032473502,7,0
